inst_id,OC,bedCount,employee1,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age,ownerChange_change,ownerChange_same,instkind_clinic,instkind_general_hospital,instkind_hospital,instkind_nursing_hospital,instkind_traditiona_hospital,instkind_traditional_clinic
1,open,0.15244092803200218,-0.704343394932106,-0.6444549035095628,-0.43067865863756716,-0.663509556302829,-0.6823808685423566,-0.26851316447972357,-0.3278549753794508,-0.5447210879748654,0.36581560657404694,0.20001481885310635,-0.6185146326141476,-0.2867743815045278,-0.6475155153482579,-0.3958418045458742,-0.513496496759174,-0.5126621826171036,0.25149818299131865,NaN,-0.4996939850387327,-0.500977605085825,-0.2298164903176941,0.21622006141846886,-0.40072924333971466,0.47565648894219675,-0.48335595648278334,0.47948041069105407,0,1,0,0,0,1,0,0
3,open,1.185774782322464,1.2325888273273284,1.4245541669884978e-8,-1.9389784544888256e-8,-1.1965351713890258e-8,2.2687976439665273e-8,4.957566432108639e-9,-9.691233512578915e-9,-1.8032168691593375e-8,8.28429409929537e-9,-5.50393050810316e-9,0,-1.509270857870421e-8,4.6627028968906576e-9,1.5565528159117604e-8,-1.3163470226150818e-8,1.3145976224383117e-8,1.1196190343561866e-8,NaN,-8.362323792623764e-9,9.413489870060415e-9,-1.349254183552681e-8,8.364158761201475e-9,1.1931409433080495e-8,-1.047966071310406e-8,-0.7445822719434407,0.2362467799177981,0,1,0,1,0,0,0,0
4,open,1.5697041725265413,1.3617063190991618,0.37068754300464435,1.356460230667946,-0.37318524710035245,-0.38276284093478474,-0.26699674250230027,-0.28426466444984455,-0.5191943088125167,-0.3027722571483628,0.28422123810063854,-0.7864706137269685,-0.04812032088696831,-0.5064245348151072,0.5566827133295237,-0.46356902704490144,-0.4650596179068233,0.26597129467660074,NaN,-0.4445523389511617,-0.500977605085825,-0.13779913314197836,0.2577412437431321,-0.3444708156486535,-0.11385378538507569,2.933194790591983,-1.2012025097489458,0,1,0,0,0,1,0,0
7,open,0.9306533492904197,0.9940823689315157,0.5927807588172552,-0.4439544559450747,0.5990974217874662,0.1633502203238851,-0.386785267990243,0.18736375577150444,-0.9251029592159072,-0.5503187830551959,0.49219108749907176,0.529547844640697,0.6512499615247052,0.3330627413557921,1.5103089720145646,0.37803583164780763,0.35955553868364537,-0.48722757651419024,NaN,1.2214984203915693,1.750188303356882,-1.1228100225519457,-1.104980159277247,0.4147269137738088,0.6726965433383326,-0.5755295709772008,-0.4925701294354848,0,1,0,1,0,0,0,0
9,open,-0.7881018446385649,-0.8777850886370995,-0.5600883268262208,-0.4439544559450747,-0.6520537385917349,-0.5129831678017819,-0.9993571333031966,0.1604414177529857,-0.6984836916632365,-0.3082773315221011,0.47502343120142937,-0.64205344562256,0.5782141392791372,0.6153790340778686,-0.48240662463210793,-0.799728244683422,-0.7549803122115335,-1.0360732958837306,NaN,-0.5364637905034779,-0.08996923109042343,-0.587731317114704,-0.39864938882935275,-0.18622447600584374,0.19143637175303577,-0.4047936914055843,-0.8304673709867598,0,1,0,1,0,0,0,0
11,open,-0.41938733802831374,-0.18832800318213158,-0.7462857588708053,-0.9191450841872268,-0.748378091951008,-0.6790127333406648,-0.5454552240059101,0.6632081107344131,-0.9172461822422906,-0.3082773315221011,0.23204002860551534,-0.7049562553765162,0.29088383323105765,0.5299578548845457,-0.3884872947523856,-0.8449057828070772,-0.8339340310327082,-0.5958271563056481,NaN,-0.7811422348371161,-0.2835790008162589,-0.540196236968694,-0.2640352265117361,-0.23447965273830745,-0.9915801250887071,-0.4483889807287514,-0.6278115996272764,0,1,0,1,0,0,0,0
14,open,-0.6782830811431221,-0.844263624849041,-0.5398923148377984,-0.726718903785081,-0.5616716518951236,-0.5089651892150765,-0.2472262059375406,0.2841863431723579,0.4556127883944842,-0.6703660873049216,0.7516127621243599,0.3616968166463817,-0.32146300235682496,0.3627923668984679,0.8120146826757318,-0.5790027689827225,-0.5771984901089119,-0.5541112276223561,NaN,0.9579821017170139,0.8922547500199984,-0.8259870425361974,-0.6614265105588109,-1.0858150036127268,0.1710607029096,-0.8922828055242998,1.1669668315134252,0,1,0,1,0,0,0,0
15,open,-0.33102350303709693,0.564431457815627,0.48974171782527204,1.019120749515909,-0.5374941514651429,-0.3906416754345681,-0.8987078602051352,1.5789716141842016,-0.23910284666286946,1.1594363262853535,-0.716267349460906,0.46120765625318166,1.1607802685420405,0.6988115731429632,-0.3296394801491603,-0.8045634770665573,-0.7909449657533012,-0.49578821157981834,NaN,1.4093664892973161,1.9383538321512739,-0.9024718835719185,-1.5067996202632026,-1.5834792930611064,-2.0471210459925393,-0.5755295709772008,0.9430297746406958,0,1,0,1,0,0,0,0
16,open,0.9475777694458214,1.4061391115282798,-0.6428278422430251,-0.5181440945765313,-0.5917787600779727,-0.42870712810965794,0.43081605471657164,-0.7285849365250252,-0.8906899919814611,1.2897648044624432,0.618835037642625,0.9215726784524765,0.9238653372243995,-0.5270807819414797,-0.6276416336190844,-0.8639099375235296,-0.8659623591315012,-0.10876187819494153,NaN,-0.9746092242686164,-0.4097727248805176,-0.1784948761912979,0.2577412437431321,-0.5346807706575116,-0.11385378538507569,-0.3980228857762526,0.6818699470012625,0,1,0,0,0,1,0,0
17,open,-1.3988426831475402,-0.3733276111477503,-1.0483608739265766,-1.000197551499104,-0.7544210556706135,-0.7742031658578826,0.7554414226263375,-1.3073576279309878,-1.0331236189248452,-0.7187721427773268,-0.9544992599235547,-0.8133653976096961,-0.18740170193850547,0.5852291473772139,0.5199273222461164,-0.972305669748164,-0.9391651370790169,-0.5277064933360084,NaN,-0.7485016569600048,-1.1266840187752594,-0.7036266849416477,-0.4851439071058885,-0.43053547667608777,-0.4317721454803451,-0.7445822719434407,-0.4397851331694042,0,1,0,1,0,0,0,0
