inst_id,OC,bedCount,employee1,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age,ownerChange_change,ownerChange_same,instkind_clinic,instkind_general_hospital,instkind_hospital,instkind_nursing_hospital,instkind_traditiona_hospital,instkind_traditional_clinic
1,open,2.2738698280768297,2.03153498248125,4.714471235802219,4.670356469565731,4.6348726589483595,4.578553248006968,4.605133171593928,4.77252509191704,4.413799128898063,4.5329488299920015,4.791145669958172,4.741654359179159,4.799171150480024,4.8472048887503005,4.445360427924418,4.774778270701583,4.760831346280606,4.691794285098351,0,4.913521316975883,4.746741472662021,4.9499860812656,4.843744144797713,4.810553438704298,4.792101457991626,2.1077597720068377,2.854142517469197,0,1,0,0,0,1,0,0
3,open,2.453282131043275,2.58570318232166,4.771857178279769,4.676902712854546,4.737617935927623,4.680828841942022,4.612914711004456,4.770998424535305,4.417709055748539,4.533969633407924,4.7889809490465645,4.839305968739413,4.802765344870279,4.84557623041113,4.452393914302272,4.802770693511214,4.792017494397016,4.697533516666446,0,4.916217705732249,4.752840241699346,4.954376228372405,4.8471190993838205,4.810493430703359,4.7886626495233635,2.0778566152495483,2.9842218345809433,0,1,0,1,0,0,0,0
4,open,2.4800408803982,2.3356628856403274,4.737344408506246,4.687452934395042,4.659267546881406,4.603442000653887,4.605174544235923,4.772723458131985,4.4147543784489365,4.531248056641119,4.7914200097476165,4.7315130777004795,4.79991990657736,4.847602345162104,4.450346813650543,4.776782937227733,4.763007570888483,4.691866126452346,0,4.913900191026967,4.746741472662021,4.950112019546464,4.8440041245692065,4.811248651900253,4.789571692312455,2.4017329151664164,2.2555700687924514,0,1,0,0,0,1,0,0
7,open,2.4226631860689536,2.548877201864747,4.800837294554503,4.670356469565731,4.7750236077541555,4.684003127319971,4.607119122403926,4.771453188234677,4.377955295930239,4.525045764293324,4.791671923508658,4.854771393998649,4.813294534763787,4.847550318167297,4.505109476599784,4.813928579888969,4.803259755105994,4.692721880364095,0,4.944702631133898,4.852072254064896,4.934239077154847,4.770630539682359,4.816642196405744,4.799357280808776,2.113269532893186,2.953456568328163,0,1,0,1,0,0,0,0
9,open,2.2985220748859447,2.3082192635860186,4.736512867138984,4.670356469565731,4.662541742783416,4.642946730771078,4.566426651336804,4.771332084596106,4.396814015473125,4.531248056641119,4.791489720734079,4.811171535182667,4.8111544199455,4.852162088431083,4.445251642228251,4.728586638768061,4.718670885164662,4.673753834301404,0,4.909643719647873,4.752396225299525,4.949253136067277,4.839872857109465,4.809207333663281,4.789571692312455,2.1364335214248618,2.892387435528383,0,1,0,1,0,0,0,0
11,open,2.3446040657844986,2.4462085521654098,4.69722191933775,4.645409391553287,4.620151567621111,4.601452263345543,4.601059375234268,4.77655558086208,4.378760946997795,4.531248056641119,4.78958519737084,4.80427999120443,4.804954675944899,4.850501336771259,4.447815335909237,4.715118590446741,4.6919898177216055,4.6902529239404425,0,4.901725395639987,4.748341650661508,4.950065919228611,4.8440041245692065,4.808446850058311,4.7606622048746985,2.131500594011178,2.9352324462080395,0,1,0,1,0,0,0,0
14,open,2.3164576436925954,2.3233946504022414,4.739456517236419,4.658347867530043,4.687643981972886,4.643656178660277,4.610585068067995,4.7720416383442394,4.425525920551858,4.520447406035307,4.7951494853878245,4.846816432547307,4.800026092058375,4.847914235690158,4.470415723230291,4.770508536200932,4.7556225417582105,4.691266955551933,0,4.9346811551522745,4.78916187924589,4.943988586266257,4.825766454615483,4.753897349512921,4.789389130808747,2.03153498248125,3.0747472346355207,0,1,0,1,0,0,0,0
15,open,2.350628200956456,2.488445797978102,4.792496129163892,4.705907129990767,4.692914169662405,4.660551745313598,4.5770302413867165,4.799123336211052,4.41545524176876,4.5665155688032995,4.78303678261675,4.851248376553032,4.833022874713854,4.853991400853137,4.449116794953445,4.727259698349122,4.7076810962560875,4.692547165265314,0,4.952583385110264,4.865486016016422,4.941843372169101,4.47642475830812,4.576308843922218,0,2.113269532893186,3.047674427049709,0,1,0,1,0,0,0,0
16,open,2.374521987544808,2.3437281078104064,4.7145681819571905,4.6695926624018975,4.64278158148869,4.600817574785558,4.617513032984552,4.769325335755647,4.394697436180572,4.5438268772978505,4.793430397770097,4.782686910498695,4.807610715944102,4.847550318167297,4.44273534011426,4.75249512102418,4.734778298830765,4.691071331790294,0,4.9082814850403595,4.748997703894919,4.950064116532807,4.8440041245692065,4.808446850058311,4.789571692312455,2.113269532893186,2.8760744133548957,0,1,0,0,0,1,0,0
17,open,2.0063279120660087,2.4317695214880604,0,4.6384191455564485,4.616579134921409,4.558250127984602,4.632498798787756,4.745997968855988,4.3654644269226415,4.518269959059876,4.778174770341261,4.789393140082965,4.801842648992887,4.851550810166652,4.460144870414314,4.656511983523711,4.632734708591627,4.691866126452346,0,4.9029935471562345,4.637807381919301,4.946948404094533,4.836193261669433,4.803422551875218,4.783908886252646,2.0778566152495483,2.958956299127868,0,1,0,1,0,0,0,0
