inst_id,OC,bedCount,employee1,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age,ownerChange_change,ownerChange_same,instkind_clinic,instkind_general_hospital,instkind_hospital,instkind_nursing_hospital,instkind_traditiona_hospital,instkind_traditional_clinic
1,open,0.5070062948313366,-0.7156892815130046,-0.6109693143999635,-0.41794139421137516,-0.6133196005592748,-0.6293675350233262,-0.2870667414422028,0.21591869760230895,-0.4406096357461324,0.15428626641460536,0.27215277971232227,-0.6654824956823844,-0.29766184224884706,-0.34834492496204855,-0.37326607290033637,-0.5053153228056964,-0.48888181928856417,-0.23111010155605036,NaN,-0.41545703839767956,-0.3759594160083095,-0.2242961188326748,0.07734557477589847,-0.3150280837315987,-0.11593491927623295,-0.5164845041164339,-0.5351131915822622,0,1,0,0,0,1,0,0
3,open,1.4974657575726953,2.045374833546629,0.7599581269615058,0.11285620763796138,0.815733096024256,0.8832922428393992,0.3497973995267931,-0.31962505690208043,-0.26198574114878626,0.29855064805908216,-0.38009538931043513,1.0575795377481714,0.38976709824712014,-0.5876235198264048,0.5451677098064523,0.6059838629031797,0.6213765628485427,0.6599181621537471,NaN,0.3167721231575374,0.2516677025822327,0.6833612838675619,0.42370659831587426,-0.3173902122739541,-0.29979281706330607,-0.7414829897404589,0.9580991088477255,0,1,0,1,0,0,0,0
4,open,1.6529986555080598,0.7620465033446965,-0.23692176795105238,0.583619539176463,-0.46096011748006577,-0.45244894257173623,-0.28523303529915045,0.2571298607625854,-0.40482638565927836,-0.2892644377425895,0.3195234982058605,-0.7315820728280359,-0.19797279034042622,-0.25717605415558564,0.4089635285783238,-0.46497407948060754,-0.4486464599910607,-0.21784623250106924,NaN,-0.36701012025944535,-0.3759594160083095,-0.18917428924568777,0.13836828832835452,-0.2861319664283781,-0.264423600963766,2.5267968086959023,-1.1382930320973732,0,1,0,0,0,1,0,0
7,open,1.3269706574690652,1.8184267113466914,1.140910439906264,-0.41794139421137516,1.1770342445093278,0.9155272698489892,-0.17767498357283623,-0.24098277484749359,-1.0768903179681746,-0.6793784984368194,0.3576291621672306,1.2385778197981272,0.9525797748494442,-0.27088405266218074,2.154084750679657,0.8167481090040709,0.8139306539587666,0.1542489048352598,NaN,1.866687631008689,2.420474434744033,-1.314566554508355,-1.6215404512796854,0.23876287807183535,0.3956457714086115,-0.45841911693993354,0.7348850482374876,0,1,0,1,0,0,0,0
9,open,0.6591429947170071,0.6346626535457668,-0.2625498347381512,-0.41794139421137516,-0.4329883726182548,0.4564589930401064,-0.9514310349905352,-0.26425803219089156,-0.8310360929547482,-0.2892644377425895,0.33049863155411385,0.7124051696001409,0.8645565085459151,0.763531199714156,-0.3819187041806756,-0.9872900765408343,-0.9123722237321538,-1.194217299958992,NaN,-0.7432411724292257,0.21913984536624478,-0.3666856860655156,-0.43136785174858805,-0.3640632875654789,-0.264423600963766,0.21116016716667307,-0.1613174110527168,0,1,0,1,0,0,0,0
11,open,0.9118876849181249,1.27139801192426,-0.7551205702989903,-0.8891466049886296,-0.6768158936907632,-0.4708635029860647,-0.428674767035806,0.6709897292686642,-1.0682879112248653,-0.2892644377425895,-0.28971661092888196,0.6180171352746973,0.5501262651122723,0.5857949173633991,0.09932661871898633,-1.0633163354783741,-1.0490999457553907,-0.42448876849158423,NaN,-1.1329732914080723,-0.2980080951662459,-0.20274329675709807,0.13836828832835452,-0.38879402869409513,-0.7907433985569868,-0.10963366279821565,0.5900768997703745,0,1,0,1,0,0,0,0
14,open,0.7603225823367268,0.7057690837552671,-0.1521559294095452,-0.6995965655930206,0.18049206520645353,0.4661307224562484,0.24386662069089432,-0.027090484240412528,0.44272507490892077,-0.8532382513597966,0.7004895610593321,1.1455847082289232,-0.17932309936331223,-0.15055608904005235,1.2460266342451423,-0.5798315615757516,-0.5710641101449121,-0.31144269675920133,NaN,1.477116188973071,1.2528197242200025,-0.8490717090065716,-0.9093548393728043,-1.0872088536534774,-0.27192243172099434,-0.9579927136889486,1.6036455903991536,0,1,0,1,0,0,0,0
15,open,0.9437569521513324,1.483590658336321,1.0352832589718504,1.000156516025585,0.2930648611702414,0.6697692344931256,-0.8418199356061,1.7403762817550361,-0.3761930992453365,1.5917042007384303,-0.8492922026606835,1.1973834391661333,1.597510549888981,0.922905396424752,0.3005415417218433,-0.995498850704684,-0.9753366169338429,0.09590849369150072,NaN,2.146056161720715,2.678025443342012,-0.9752455861286028,-2.24582530176004,-1.5493046872796674,-1.5400786904814636,-0.45841911693993354,1.404765628226352,0,1,0,1,0,0,0,0
16,open,1.0696382124008663,0.7986882137150114,-0.6099850059859232,-0.44247912008319,-0.5720088610176081,-0.4765177594394728,0.5006221598296583,-0.5125299570900815,-0.8644780716494326,0.8677007456724605,0.556598551455019,0.19799186114382905,0.6999231443530387,-0.27088405266218074,-0.5433345249610969,-0.8016409024199372,-0.7960957600245853,-0.3363170894462386,NaN,-0.8260567315303601,-0.2589062917846249,-0.20325536951099732,0.13836828832835452,-0.38879402869409513,-0.264423600963766,-0.45841911693993354,-0.38015695184889736,0,1,0,0,0,1,0,0
17,open,-0.8699077536026418,1.202035330729829,-1.2989998415814559,-0.968764957439285,-0.6901427157824035,-0.7227169609948484,0.8423443043450297,-1.4995566527457704,-1.1955606706978512,-0.9221095638564273,-1.0811170108800379,0.3714811356012685,0.2989327079019105,0.7030275279121977,0.9010439375461314,-1.2713808629508712,-1.2245371385677215,-0.21784623250106924,NaN,-1.081843048907359,-1.52916423640268,-0.6285241613257185,-0.601613940007391,-0.5203227829025103,-0.4374826051551642,-0.7414829897404589,0.776127488993817,0,1,0,1,0,0,0,0
