inst_id,OC,bedCount,employee1,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age,ownerChange_change,ownerChange_same,instkind_clinic,instkind_general_hospital,instkind_hospital,instkind_nursing_hospital,instkind_traditiona_hospital,instkind_traditional_clinic
1,open,0.25705538299860026,-0.5122111476726007,-0.37328350313836145,-0.1746750089953481,-0.3761609324301884,-0.3961034941413378,-0.0824073140422445,0.046620883974277334,-0.19413685111233947,0.023804252004158585,0.07406713550514382,-0.44286695205965476,-0.0886025723309775,-0.12134418674681524,-0.13932756117843922,-0.2553435754622251,-0.23900543323089632,-0.05341187904124791,NaN,-0.172604550754171,-0.14134548248530915,-0.05030874892340138,0.005982337937414103,-0.09924269353960316,-0.01344090550758665,-0.26675624299239864,-0.2863461278053549,0,1,0,0,0,1,0,0
3,open,2.242403695102766,4.1835582097059,0.5775363547348401,0.012736523602422653,0.6654204839493181,0.7802051862602561,0.12235822071570691,-0.10216017699965814,-0.06863652856527884,0.08913248945649795,-0.14447250497505124,1.1184744786636358,0.1519183908759802,-0.3453014010531732,0.2972078318156123,0.36721644209905974,0.3861088328574689,0.4354919807403792,NaN,0.10034457800973402,0.06333663252301915,0.46698264428912256,0.17952728145640964,-0.10073654684730565,-0.0898757331627529,-0.5497970240744495,0.9179539023748058,0,1,0,1,0,0,0,0
4,open,2.7324045551114535,0.5807148732598786,-0.05613192412905232,0.340611766508547,-0.21248422990723603,-0.20471004563428227,-0.0813578844259664,0.06611576529578658,-0.1638844025259548,-0.08367391494253641,0.10209526590571054,-0.5352123292833656,-0.03919322571517436,-0.06613952283103672,0.16725116770723344,-0.21620089458883834,-0.20128364606251042,-0.047456981014909916,NaN,-0.13469642837285253,-0.14134548248530915,-0.035786911711611136,0.019145783214918645,-0.0818715022121705,-0.06991984074664494,6.3847021124357966,-1.2957110269214314,0,1,0,0,0,1,0,0
7,open,1.7608511257838828,3.3066757045391437,1.3016766318871045,-0.1746750089953481,1.3854096127476438,0.8381901818371439,-0.03156839978760762,-0.05807269777319778,-1.1596927569335962,-0.4615551441382675,0.12789861763243532,1.534075015695882,0.9074082274522178,-0.0733781699866871,4.64008111311064,0.6670774735617256,0.6624831094537456,0.023792724642877038,NaN,3.4845227117608313,5.858696489249445,-1.7280852262319675,-2.629393435136326,0.05700771194514612,0.15653557643351526,-0.21014808677598845,0.5400560341230144,0,1,0,1,0,0,0,0
9,open,0.4344694874845044,0.40279668380575406,-0.0689324157210305,-0.1746750089953481,-0.18747893082260467,0.2083548123271879,-0.905221014343161,-0.06983230757740228,-0.6906209877934929,-0.08367391494253641,0.10922934545914188,0.5075211256730054,0.747457956469103,0.5829798929369383,-0.14586189660304638,-0.9747416952360066,-0.8324230746379552,-1.4261549595213447,NaN,-0.55240744039397,0.04802227182714168,-0.13445839236533785,-0.18607822352219183,-0.1325420773529846,-0.06991984074664494,0.04458861619785732,-0.026023307108751198,0,1,0,1,0,0,0,0
11,open,0.8315391499053375,1.6164529047249607,-0.5702070756886723,-0.7905816851628061,-0.45807975395242645,-0.22171243844430777,-0.18376205589320252,0.4502272167840353,-1.1412390612691856,-0.08367391494253641,-0.08393571464811718,0.3819451794931435,0.30263890756637807,0.34315568520879147,0.009865777186146887,-1.1306416292951582,-1.1006106961839635,-0.1801907145755018,NaN,-1.2836284790440406,-0.08880882478461426,-0.041104844379936736,0.019145783214918645,-0.15116079674818486,-0.6252751223614537,-0.012019540018552856,0.3481907476426166,0,1,0,1,0,0,0,0
14,open,0.5780904292111887,0.49810999958474933,-0.0231514268544825,-0.4894353545895496,0.03257738560249067,0.2172778504175841,0.05947092868719653,-7.338943363800395e-4,0.1960054919531095,-0.7280155135835235,0.49068562515309583,1.3123643237279472,-0.032156773965264354,-0.022667135947036177,1.5525823732482775,-0.3362046397993746,-0.3261142178956003,-0.09699655336464383,NaN,2.1818722357263294,1.5695572613946833,-0.7209227670353402,-0.8269262238907387,-1.1820230914625083,-0.07394180887305882,-0.9177500394811157,2.57167917960665,0,1,0,1,0,0,0,0
15,open,0.8906771847339722,2.2010412415027982,1.0718114263073755,1.0003130565484362,0.08588701285273284,0.44859082747350754,-0.7086608039838583,3.028909602095485,-0.1415212479198116,2.5335222626483653,-0.7212972455002356,1.433727100389317,2.5520399570065946,0.8517543707499285,0.09032521830054245,-0.9910179617543468,-0.9512815163319537,0.009198439162172632,NaN,4.605557049259446,7.17182027518718,-0.9511039532633221,-5.043731286025574,-2.400345014026748,-2.3718423728751,-0.21014808677598845,1.9733664702461777,0,1,0,1,0,0,0,0
16,open,1.144125905428121,0.6379028627272758,-0.3720817075276468,-0.1957877717095941,-0.3271941370826613,-0.22706917506121527,0.2506225469125119,-0.2626869569147608,-0.7473223363627215,0.7529045840405438,0.30980194748182543,0.03920077707919728,0.4898924080010447,-0.0733781699866871,-0.2952124060147009,-0.6426281364326513,-0.633768459129122,-0.11310918465358925,NaN,-0.6823697237066214,-0.0670324679256653,-0.04131274523505206,0.019145783214918645,-0.15116079674818486,-0.06991984074664494,-0.21014808677598845,-0.14451930803904486,0,1,0,0,0,1,0,0
17,open,-0.7567394997779947,1.4448889363227693,-1.6874005884286476,-0.9385055427623398,-0.4762969681475113,-0.5223198057096292,0.7095439270625121,-2.248670154794099,-1.4293653173194958,-0.8502860477554905,-1.1688139912141877,0.13799823410760803,0.08936076385356895,0.49424770500233584,0.8118801773886368,-1.6164092986777017,-1.499491203731623,-0.047456981014909916,NaN,-1.1703843824691704,-2.3383432618929914,-0.3950426213701978,-0.3619393328112167,-0.27073579840741285,-0.1913910298133493,-0.5497970240744495,0.6023738791718476,0,1,0,1,0,0,0,0
18,open,0.8906771847339722,-0.5693991371399978,0.5796207476227014,0.6855391081519292,0.2615327831295509,-0.28802829862990564,0.051737820848999076,0.42656484807933076,1.1697651215713898,-0.1724749159342689,0.18365421966305026,1.358545916680953,0.2598733698748165,-0.055565562566135054,-1.5410016899185195,2.082233887492653,2.377013918568369,0.3725663653605787,NaN,-1.1728332883183106,-1.833415543610185,1.1936467701995224,0.8440251102198145,1.2705099391538626,-0.06991984074664494,-0.21014808677598845,-0.3026163040988926,0,1,0,1,0,0,0,0
19,open,4.320683204794785,0.9810307995316588,3.98278315577614,-0.1746750089953481,3.969807736196556,4.08055516490611,0.3813492554928368,0.4751300210163271,3.2580903579204983,2.0271837892868754,0.2777414435204082,0.09762788659750507,2.45743787181267,0.5298982275476304,-0.1646029474902049,3.718822381814874,3.62413117754297,0.7869095803397728,NaN,4.154524685858513,6.609269063058527,-0.03445742854452973,0.019145783214918645,1.3548615507817647,-0.06991984074664494,1.1201435843096506,-0.8960172621254668,0,1,0,0,0,1,0,0
22,open,-0.18225573287125757,-0.5630449160880648,-0.3190380867311065,-0.1852604752389994,-0.3371670148764807,-0.2991671950539395,-0.08135915550535416,0.2845657559004363,1.7505883831155153,-0.08367391494253641,-0.04050880905579998,-0.37721607623806097,-0.005421853444097064,0.2256225994198761,0.7155195371288172,-0.4027501091961427,-0.31992442118692405,-0.13160741520302718,NaN,3.0326300139909694,5.350811580444832,-1.9786494947808506,-2.609833209238403,-0.7433505960641613,-0.06991984074664494,-0.21014808677598845,-0.3649341491477258,1,0,0,0,0,1,0,0
