inst_id,OC,bedCount,employee1,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age,ownerChange_change,ownerChange_same,instkind_clinic,instkind_general_hospital,instkind_hospital,instkind_nursing_hospital,instkind_traditiona_hospital,instkind_traditional_clinic
1,open,0.06607746992855706,-0.26236025980008276,-0.1393405737152471,-0.030511358767524942,-0.14149704708674876,-0.1568979780709768,-0.006790965407657106,0.0021735068225430293,-0.03768911695981466,5.66642413477488e-4,0.005485940561937337,-0.19613113722660855,-0.0078504158236661,-0.014724411657245971,-0.019412169303931723,-0.06520034152983303,-0.05712359711388844,-0.0028528288227168976,NaN,-0.029792330941049192,-0.019978545419004835,-0.0025309702182378393,3.578836719742402e-5,-0.009849112220995592,-1.8065794086387311e-4,-0.07115889317541962,-0.08199410490912064,0,1,0,0,0,1,0,0
3,open,5.0283743318105385,17.50215929399764,0.3335482410404071,1.6221903347506933e-4,0.4427844204593447,0.608720132667401,0.014971534176713649,-0.01043670176460148,-0.004710973053492338,0.007944600676712717,-0.020872304693766205,1.250985159421892,0.0230791974863471,-0.11923305756928436,0.08833249529253727,0.1348479153478921,0.14908003081055685,0.1896532652891788,NaN,0.010069034335951597,0.004011529019355966,0.21807279006726119,0.032230044787128924,-0.010147851870719406,-0.00807764741154236,-0.30227676768112083,0.8426393668851345,0,1,0,1,0,0,0,0
4,open,7.46603465279382,0.33722976402523686,-0.0031507929064296856,0.11601637548407295,-0.04514954795927114,-0.04190620278358993,-0.006619105358268907,0.004371294420647537,-0.02685809739128918,-0.0070013240418108184,0.010423443320357741,-0.28645223741692577,-0.001536108941960605,-0.004374436480317228,0.027972953099433127,-0.04674282682101399,-0.04051510617221797,-0.00225216504704952,NaN,-0.018143127816402992,-0.019978545419004835,-0.0012807030498546504,3.665610149126605e-4,-0.006702942874477439,-0.0048887841300361895,40.76442106454212,-1.6788670652857902,0,1,0,0,0,1,0,0
7,open,3.1005966871743675,10.934104214989443,1.6943620540009565,-0.030511358767524942,1.9193597950935766,0.7025627809281844,-9.96563865150225e-4,-0.0033724382266571706,-1.344887290484245,-0.21303315108049686,0.016358056392287896,2.3533861537823206,0.8233896912479759,-0.005384355830595148,21.53035273624608,0.44499235573349477,0.4388838703115034,5.660937459317682e-4,NaN,12.141898528777057,34.32432455314377,-2.9862785491211903,-6.9137098367380085,0.003249879221220755,0.024503386689372898,-0.044162218375608374,0.2916605199926785,0,1,0,1,0,0,0,0
9,open,0.18876373555504794,0.1622451684849126,-0.004751677937136972,-0.030511358767524942,-0.03514834950238699,0.04341172781989769,-0.8194250848084613,-0.004876551181584915,-0.4769573487808599,-0.0070013240418108184,0.01193104990943256,0.2575776930043946,0.5586933966889674,0.339865555568764,-0.021275692880637794,-0.950121372431564,-0.6929281751897067,-2.0339179685673283,NaN,-0.3051539802026176,0.0023061385914398855,-0.018079059277471145,-0.03462510526917478,-0.017567402269044553,-0.0048887841300361895,0.001988144694439824,-6.772125128763806e-4,0,1,0,1,0,0,0,0
11,open,0.6914573578252914,2.612919993193763,-0.3251361091654273,-0.6250194009148623,-0.20983706098111554,-0.04915640536092096,-0.03376849318609649,0.20270454673309873,-1.302426594966572,-0.0070013240418108184,-0.007045204193490153,0.1458821201380496,0.09159030837297073,0.11775582429111518,9.733355948669639e-5,-1.27835049389521,-1.2113439045545487,-0.03246869361922995,NaN,-1.6477020722129172,-0.007887007359624316,-0.0016896082314988166,3.665610149126605e-4,-0.022849586473546055,-0.3909689786441308,-1.444693422575936e-4,0.12123679674392432,0,1,0,1,0,0,0,0
14,open,0.3341885443455764,0.24811357168631898,-5.359885653984536e-4,-0.23954696632219816,0.0010612860526933664,0.047209664282086054,0.003536791358917615,-5.386008969706986e-7,0.03841815287578048,-0.5300065880182814,0.24077238273188448,1.7223001181939122,-0.0010340581118531034,-5.137990520414197e-4,2.410512025721254,-0.11303355982262722,-0.10635048311365908,-0.009408331364620198,NaN,4.760566453033411,2.463509996796778,-0.5197296360298914,-0.683806979758196,-1.3971785887505852,-0.0054673910994199595,-0.8422651349675894,6.6135338028223325,0,1,0,1,0,0,0,0
15,open,0.7933058474056344,4.844582546796179,1.1487797335630505,1.000626211101275,0.0073765789767654966,0.2012337304933662,-0.5022001351030485,9.17429337766623,-0.020028263612780782,6.418735055334893,-0.5202697163662271,2.055573398390759,6.512907942158221,0.7254855080916067,0.008158645061040649,-0.9821166005197399,-0.9049365233148211,8.461128302019115e-5,NaN,21.21115573398338,51.435006059585916,-0.9045987299131195,-25.439225285633192,-5.761656186363068,-5.625636241765785,-0.044162218375608374,3.8941752258918587,0,1,0,1,0,0,0,0
16,open,1.3090240874717176,0.4069200622756537,-0.1384447970766893,-0.038332851551008136,-0.10705600334126737,-0.051560410262980826,0.06281166102091423,-0.0690044373331374,-0.5584906744266367,0.5668653126692643,0.09597724666353173,0.0015367009236129188,0.23999457141706207,-0.005384355830595148,-0.0871503646649886,-0.41297092173490224,-0.4016624597869016,-0.012793687652999751,NaN,-0.46562843983145086,-0.004493351756205348,-0.0017067429188563166,3.665610149126605e-4,-0.022849586473546055,-0.0048887841300361895,-0.044162218375608374,-0.020885830396084337,0,1,0,0,0,1,0,0
17,open,-0.5726546705242497,2.0877040383079435,-2.847320745829346,-0.880792653795634,-0.22685880186651142,-0.2728179794365448,0.5034525844312915,-5.0565174650617175,-2.043085210355863,-0.7229863630076524,-1.3661261460580394,0.019043512616818192,0.007985346116493314,0.24428079390007598,0.6591494224366043,-2.612779020851739,-2.2484738700685116,-0.00225216504704952,NaN,-1.3697996027277415,-5.467849210440355,-0.15605867269903745,-0.1310000806358287,-0.07329787253929929,-0.03663052629301436,-0.30227676768112083,0.36285429030853966,0,1,0,1,0,0,0,0
18,open,0.7933058474056344,-0.324215377375774,0.33596021107469937,0.4699638688057425,0.06839939665148871,-0.0829603008116381,0.0026768021062031234,0.18195756961694254,1.3683504396449284,-0.02974759662653312,0.033728872400043915,1.845647007730491,0.0675341683700932,-0.0030875317432910694,-2.374686208331733,4.335697962222767,5.650195169067754,0.13880569659799222,NaN,-1.3755379221875415,-3.3614125555514307,1.4247926120077514,0.71237838668157,1.6141955054887516,-0.0048887841300361895,-0.044162218375608374,-0.09157662750647345,0,1,0,1,0,0,0,0
19,open,18.668303356195736,0.9624214296297258,15.862561665934148,-0.030511358767524942,15.759373462366025,16.650930453841926,0.14542725466494094,0.22574853687097546,10.61515278037452,4.109474115547495,0.0771403094488001,0.00953120424149531,6.0390008938191855,0.2807921315581203,-0.027094130322463154,13.829639907487252,13.134326792038994,0.6192266876305172,NaN,17.26007536540778,43.68243754790254,-0.0011873143819013724,3.665610149126605e-4,1.8356498217867685,-0.0048887841300361895,1.2547216494700713,-0.8028469340268175,0,1,0,0,0,1,0,0
22,open,-0.0332171521644392,-0.317019577532616,-0.10178530078504504,-0.03432144368577991,-0.11368159592071696,-0.08950101059644189,-0.006619312184544401,0.0809776694311867,3.064559687098994,-0.0070013240418108184,-0.0016409636111192627,-0.14229196817243864,-2.939649476926719e-5,0.050905557368981884,0.5119682080130369,-0.16220765045750485,-0.10235163527178838,-0.01732051173642199,NaN,9.196844801758868,28.63118456942252,-3.9150538231965153,-6.811229380043622,-0.552570108668944,-0.0048887841300361895,-0.044162218375608374,-0.1331769332141746,1,0,0,0,0,1,0,0
25,open,-1.7662194902425904e-4,0.17796530861882806,0.5916787722734724,-0.030511358767524942,1.4445407198174374,1.0115632243468409,0.024836068209968594,0.04492001719960774,-0.8549146928794586,-0.8040729971264723,-1.701262140681827,1.709818659368669,1.2281899828415932,13.877899390973292,0.48675179746951985,-1.7225868828381652,-0.25550953491556533,-55.95350572387804,NaN,2.8899636123076395,-0.03665242251611606,-2.321594730369416,-15.093242039053012,-0.43881682433746977,-0.0048887841300361895,-0.044162218375608374,-0.13655901045564256,0,1,0,0,1,0,0,0
26,open,0.6097257944859082,26.38559820490642,0.3335482410404071,1.6221903347506933e-4,0.4427844204593447,0.608720132667401,0.014971534176713649,-0.01043670176460148,-0.004710973053492338,0.007944600676712717,-0.020872304693766205,1.250985159421892,0.0230791974863471,-0.11923305756928436,0.08833249529253727,0.1348479153478921,0.14908003081055685,0.1896532652891788,NaN,0.010069034335951597,0.004011529019355966,0.21807279006726119,0.032230044787128924,-0.010147851870719406,-0.00807764741154236,1.4521595260243003,-1.5152066518088203,0,1,0,1,0,0,0,0
27,open,10.383896659395608,26.38559820490642,24.132392637647886,16.225870954656045,13.445598293973323,30.013677803240256,-3.6223827784538523e-4,0.021352866663309107,2.1442969996608987,-16.63419785404083,0.16784038481187027,11.699939910591835,-0.20187567868524084,-0.007860844009783345,1.6557999594709638,-0.12919280453294102,-0.6729384438733256,9.956572933207902,NaN,0.47217014183203043,0.1749778207791179,0.008474932064367374,-0.5571185806058392,-1.0336597035013317,-0.0048887841300361895,1.4521595260243003,7.218885381595652,0,1,0,1,0,0,0,0
33,open,0.09470706327683297,0.06586901698063785,-0.0031639662282628234,-0.030511358767524942,-0.0015590546358372542,-0.0268303601508011,0.09678941675319276,5.82111641910017,-0.054378312458407276,-0.0070013240418108184,-3.0076720605385034,0.017039399677234873,-0.10073229101652552,-0.009768926788091537,-0.008105627031083463,-0.31980560204574476,-0.18729899614933115,-1.462831924775549e-4,NaN,-0.2864053158824513,-0.24742678116992511,0.16669316171639045,3.665610149126605e-4,-0.36459358009694903,-0.0048887841300361895,0.01677047028604378,6.76438276653729,1,0,0,1,0,0,0,0
34,open,0.6914573578252914,2.8652453330591054,0.1918613611417618,-0.05583715323683643,0.12845834298893988,0.17417984915769988,-0.0044890351221515004,0.3529526066447648,0.14455878245996698,-0.20349292538914807,0.016721929117619064,11.037492325554238,-0.2949236940796391,0.9053737541808252,-3.156662670752085,8.874476250661939,9.39073112712454,-0.039075044302187986,NaN,0.13737367604700795,0.1508270076695858,7.029332950563186,8.647050886693126,-0.0035490294522580006,8.828530215423478e-4,4.336732279868034,-0.7193205728113242,1,0,0,1,0,0,0,0
35,open,1.5303102761222775,-0.40869882417385467,0.10215816866885824,-0.005012678801201863,0.1044542120777846,0.025701554564100074,-0.011915956778828363,0.08340151984535421,0.1211667807953665,0.00759632387131113,-0.05128372595597435,-0.22992239421693128,-1.7939961289539273e-4,0.025020234868131378,0.14773313950199282,-0.12743724947377508,-0.11939156649245229,-0.0012460310868506973,NaN,-0.09680853547150282,-0.025637715139605666,-0.0012807030498546504,3.665610149126605e-4,-0.022849586473546055,-0.0056104681048345685,-0.044162218375608374,-0.5427155864760977,0,1,0,0,0,1,0,0
36,open,0.18149406011838806,0.10663231048108002,-0.0053270608678697776,-0.030511358767524942,0.026869992647600215,0.017301606537524754,4.18182407143522,0.7666491843350107,-0.3481507844131704,0.26922009382957596,-0.023909879813775417,0.13652997397898736,2.0943051974022358,0.003680835040373065,0.003878888144172377,2.78453884616662e-4,-2.4550408228028286e-4,-0.00225216504704952,NaN,-0.185832227411898,-0.32520649981325267,0.014570624999180099,0.03602970161529653,0.49171621060775744,1.4089298893980846,-0.044162218375608374,1.5110214956523549,0,1,0,1,0,0,0,0
37,open,0.035898523742420405,1.8213543555661125,-0.1713506510250227,-0.04182303456941235,-0.1302256550375737,-0.17111337758054368,-0.004698302139844985,3.9201222007186743e-4,-0.041262994940187835,-0.22622965992104951,-6.545941413386763e-5,-0.03625641191619011,-0.48030993251601645,-0.005374907710424976,-0.05270151281874996,-0.07874746531336337,-0.04719468695899772,-0.2513450666576057,NaN,-3.2092718713155926e-4,0.0012293209540657404,9.368519676050407e-4,-2.489611090606114,-0.25550510161927953,-0.0048887841300361895,-0.08706059308799137,-0.0011355497158133426,0,1,0,0,1,0,0,0
38,open,2.895827443928465,8.669992531087379,0.0023528724126956344,-0.030511358767524942,0.3638534429524628,0.5120386567977103,0.7395290297950834,-0.11394529486686002,8.431718966565247,0.11757263880614463,-1.1445344929789663,6.336646531002075,0.03904599401255648,-0.00890614932796016,20.621783824084012,5.381344241749343e-5,-0.03704017850892611,10.277788816829101,NaN,-106.80882523340303,-4.685323444266867,72.61293303066093,112.8268205368738,-0.013383567919156278,-0.02497667087012122,-0.949373893522938,-0.02279072762001257,1,0,0,1,0,0,0,0
